playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,IBB,HBP,SH,SF,GIDP
deshaji01,1990,1,HOU,NL,34,63,1,4,0,0,0,3,0,0,2,33,0.063,0,0,7,0,0
deshide01,1990,1,MON,NL,129,499,69,144,28,6,4,45,42,22,66,96,0.289,3,4,1,2,10
devermi01,1990,1,BAL,AL,108,367,48,88,18,1,12,49,13,12,28,48,0.24,0,0,4,4,10
deweyma01,1990,1,SFN,NL,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
diazca02,1990,1,TOR,AL,9,3,1,1,0,0,0,0,0,0,0,2,0.333,0,0,1,0,0
diazed01,1990,1,ML4,AL,86,218,27,59,2,2,0,14,3,2,21,32,0.271,0,1,5,0,3
diazma01,1990,1,NYN,NL,16,22,0,3,1,0,0,1,0,0,0,3,0.136,0,0,0,1,0
dibblro01,1990,1,CIN,NL,68,7,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
dicksla01,1990,1,CHN,NL,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dipinfr01,1990,1,SLN,NL,62,4,0,1,1,0,0,0,0,0,0,2,0.25,0,0,1,0,0
disarga01,1990,1,CAL,AL,18,57,8,8,1,1,0,0,1,0,3,10,0.14,0,0,1,0,3
dopsojo01,1990,1,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
doranbi02,1990,1,HOU,NL,109,344,49,99,21,2,6,32,18,9,71,53,0.288,1,0,1,5,2
doranbi02,1990,2,CIN,NL,17,59,10,22,8,0,1,5,5,0,8,5,0.373,1,0,0,0,1
dorsebr01,1990,1,NYA,AL,14,35,2,5,2,0,0,0,0,0,2,4,0.143,0,0,0,0,2
dotsori01,1990,1,KCA,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
downibr01,1990,1,CAL,AL,96,330,47,90,18,2,14,51,0,0,50,45,0.273,2,6,0,4,11
downske01,1990,1,SFN,NL,13,13,0,0,0,0,0,1,0,0,1,4,0,0,0,3,1,0
drabedo01,1990,1,PIT,NL,33,84,8,18,2,0,1,6,0,0,4,25,0.214,0,1,7,0,0
drummti01,1990,1,MIN,AL,35,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
duboibr01,1990,1,DET,AL,12,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
duceyro01,1990,1,TOR,AL,19,53,7,16,5,0,0,7,1,1,7,15,0.302,0,1,0,1,0
duncama01,1990,1,CIN,NL,125,435,67,133,22,11,10,55,13,7,24,67,0.306,4,4,4,4,10
dunnemi01,1990,1,SDN,NL,10,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
dunstsh01,1990,1,CHN,NL,146,545,73,143,22,8,17,66,25,5,15,87,0.262,1,3,4,6,9
dwyerji01,1990,1,MIN,AL,37,63,7,12,0,0,1,5,0,0,12,7,0.19,1,0,0,0,2
dykstle01,1990,1,PHI,NL,149,590,106,192,35,3,9,60,33,5,89,48,0.325,14,7,2,3,5
eavega01,1990,1,SEA,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
eckerde01,1990,1,OAK,AL,63,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
edensto01,1990,1,ML4,AL,35,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
edwarwa01,1990,1,CHA,AL,42,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
eichhma01,1990,1,CAL,AL,60,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
eilanda01,1990,1,NYA,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
eisenji01,1990,1,KCA,AL,142,496,61,139,29,7,5,51,12,14,42,51,0.28,2,1,2,4,7
elsteke01,1990,1,NYN,NL,92,314,36,65,20,1,9,45,2,0,30,54,0.207,2,1,1,6,4
elvirna01,1990,1,ML4,AL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
encarlu01,1990,1,KCA,AL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
epparji01,1990,1,TOR,AL,6,5,0,1,0,0,0,0,0,0,0,2,0.2,0,1,0,0,0
ericksc01,1990,1,MIN,AL,19,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
esaskni01,1990,1,ATL,NL,9,35,2,6,0,0,0,0,0,0,4,14,0.171,0,0,0,0,0
espinal01,1990,1,NYA,AL,150,438,31,98,12,2,2,20,1,2,16,54,0.224,0,5,11,2,13
espyce01,1990,1,TEX,AL,52,71,10,9,0,0,0,1,11,5,10,20,0.127,0,0,1,0,1
evansdw01,1990,1,BOS,AL,123,445,66,111,18,3,13,63,3,4,67,73,0.249,5,4,0,6,18
fariepa01,1990,1,SDN,NL,14,37,4,7,1,0,0,2,0,1,4,7,0.189,0,1,2,1,0
farmeho01,1990,1,MON,NL,6,5,0,2,0,0,0,0,0,0,0,1,0.4,0,0,1,0,0
farrejo03,1990,1,CLE,AL,17,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
farrst01,1990,1,KCA,AL,57,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
feldemi01,1990,1,ML4,AL,121,237,38,65,7,2,3,27,20,9,22,17,0.274,0,0,8,5,0
felixju01,1990,1,TOR,AL,127,463,73,122,23,7,15,65,13,8,45,99,0.263,0,2,2,5,4
fermife01,1990,1,CLE,AL,148,414,47,106,13,2,1,40,3,3,26,22,0.256,0,0,13,5,13
fernaal01,1990,1,CHA,AL,13,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
fernasi01,1990,1,NYN,NL,30,58,3,11,1,0,0,4,0,0,0,22,0.19,0,0,5,0,2
fernato01,1990,1,TOR,AL,161,635,84,175,27,17,4,66,26,13,71,70,0.276,4,7,2,6,17
fettemi01,1990,1,CAL,AL,26,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
fieldce01,1990,1,DET,AL,159,573,104,159,25,1,51,132,0,1,90,182,0.277,11,5,0,5,15
filerto01,1990,1,ML4,AL,7,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
filsope01,1990,1,KCA,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
finlech01,1990,1,CAL,AL,32,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
finlest01,1990,1,BAL,AL,142,464,46,119,16,4,3,37,22,9,32,53,0.256,3,2,10,5,8
fishebr01,1990,1,HOU,NL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
fiskca01,1990,1,CHA,AL,137,452,65,129,21,0,18,65,7,2,61,73,0.285,8,7,0,1,12
fitzgmi02,1990,1,MON,NL,111,313,36,76,18,1,9,41,8,1,60,60,0.243,2,2,5,3,5
flanami01,1990,1,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
fletcda01,1990,1,LAN,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fletcda01,1990,2,PHI,NL,9,22,3,3,1,0,0,1,0,0,1,5,0.136,0,0,0,0,0
fletcsc01,1990,1,CHA,AL,151,509,54,123,18,3,4,56,1,3,45,63,0.242,3,3,11,5,10
foleyto02,1990,1,MON,NL,73,164,11,35,2,1,0,12,0,1,12,22,0.213,2,0,1,1,4
fordcu01,1990,1,PHI,NL,22,18,0,2,0,0,0,0,0,0,1,5,0.111,0,0,0,0,1
fossato01,1990,1,ML4,AL,32,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
francjo01,1990,1,NYN,NL,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
francju01,1990,1,TEX,AL,157,582,96,172,27,1,11,69,31,10,82,83,0.296,3,2,2,2,12
francte01,1990,1,ML4,AL,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frasewi01,1990,1,CAL,AL,45,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
freemma02,1990,1,PHI,NL,16,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
freemma02,1990,2,ATL,NL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
freyst01,1990,1,MON,NL,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frohwto01,1990,1,PHI,NL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
frymatr01,1990,1,DET,AL,66,232,32,69,11,1,9,27,3,3,17,51,0.297,0,1,1,0,3
gaettga01,1990,1,MIN,AL,154,577,61,132,27,5,16,85,6,1,36,101,0.229,1,3,1,8,22
gagnegr01,1990,1,MIN,AL,138,388,38,91,22,3,7,38,8,8,24,76,0.235,0,1,8,2,5
galaran01,1990,1,MON,NL,155,579,65,148,29,0,20,87,10,1,40,169,0.256,8,4,0,5,14
gallada01,1990,1,CHA,AL,45,75,5,21,3,1,0,5,0,1,3,9,0.28,0,1,5,0,3
gallada01,1990,2,BAL,AL,23,51,7,11,1,0,0,2,1,1,4,3,0.216,0,0,2,1,0
gallemi01,1990,1,OAK,AL,140,389,36,80,13,2,3,34,5,5,35,50,0.206,0,4,17,2,13
gantnji01,1990,1,ML4,AL,88,323,36,85,8,5,0,25,18,3,29,19,0.263,0,2,4,0,10
gantro01,1990,1,ATL,NL,152,575,107,174,34,3,32,84,33,16,50,86,0.303,0,1,1,4,8
garceri01,1990,1,MIN,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
garcica01,1990,1,PIT,NL,4,4,1,2,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0
gardimi01,1990,1,SEA,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gardnma01,1990,1,MON,NL,27,44,2,5,1,1,0,1,0,0,0,23,0.114,0,0,8,0,0
gardnwe01,1990,1,BOS,AL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
garresc01,1990,1,SFN,NL,42,66,5,4,1,0,0,0,1,0,1,28,0.061,0,1,0,0,0
gedmari01,1990,1,BOS,AL,10,15,3,3,0,0,0,0,0,0,5,6,0.2,0,1,0,0,1
gedmari01,1990,2,HOU,NL,40,104,4,21,7,0,1,10,0,0,15,24,0.202,6,0,2,1,2
gerenbo01,1990,1,NYA,AL,110,277,21,59,7,0,8,31,0,0,13,73,0.213,1,5,6,2,7
gibsoki01,1990,1,LAN,NL,89,315,59,82,20,0,8,38,26,2,39,65,0.26,0,3,0,2,4
gibsopa01,1990,1,DET,AL,61,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gideobr01,1990,1,MON,NL,1,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gilesbr01,1990,1,SEA,AL,45,95,15,22,6,0,4,11,2,1,15,24,0.232,0,0,0,0,1
gilkebe01,1990,1,SLN,NL,18,64,11,19,5,2,1,3,6,1,8,5,0.297,0,0,0,0,1
gilleto02,1990,1,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
girarjo01,1990,1,CHN,NL,133,419,36,113,24,2,1,38,8,3,17,50,0.27,11,3,4,4,13
gladdda01,1990,1,MIN,AL,136,534,64,147,27,6,5,40,25,9,26,67,0.275,2,6,1,4,17
glavito02,1990,1,ATL,NL,34,62,5,7,2,0,0,4,0,0,8,24,0.113,0,0,7,1,0
gleatje01,1990,1,DET,AL,57,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
goffje01,1990,1,MON,NL,52,119,14,27,1,0,3,7,0,2,21,36,0.227,4,0,1,0,0
gomezle02,1990,1,BAL,AL,12,39,3,9,0,0,0,1,0,0,8,7,0.231,0,0,1,0,2
gonzajo02,1990,1,LAN,NL,106,99,15,23,5,3,2,8,3,1,6,27,0.232,1,1,1,1,1
gonzaju03,1990,1,TEX,AL,25,90,11,26,7,1,4,12,0,1,2,18,0.289,0,2,0,1,2
gonzalu01,1990,1,HOU,NL,12,21,1,4,2,0,0,0,0,0,2,5,0.19,1,0,0,0,0
gonzare01,1990,1,BAL,AL,67,103,13,22,3,1,1,12,1,2,12,14,0.214,0,0,6,0,3
goodedw01,1990,1,NYN,NL,35,75,4,14,1,1,1,9,0,0,2,15,0.187,0,2,14,1,0
gordoto01,1990,1,KCA,AL,33,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gottji01,1990,1,LAN,NL,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gozzoma01,1990,1,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gracema01,1990,1,CHN,NL,157,589,72,182,32,1,9,82,15,6,59,54,0.309,5,5,1,8,10
grahejo01,1990,1,CAL,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
grantma01,1990,1,SDN,NL,26,2,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
grantma01,1990,2,ATL,NL,33,4,1,1,0,0,0,1,0,0,1,2,0.25,0,1,0,0,0
grayje01,1990,1,BOS,AL,41,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
grebecr01,1990,1,CHA,AL,59,119,7,20,3,1,1,9,0,0,8,24,0.168,0,2,3,3,2
greenga01,1990,1,TEX,AL,62,88,10,19,3,0,0,8,1,1,6,18,0.216,0,0,4,1,2
greenmi01,1990,1,BOS,AL,159,610,71,181,30,6,14,73,8,7,65,43,0.297,12,4,0,3,19
greento01,1990,1,ATL,NL,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
greento01,1990,2,PHI,NL,10,11,2,2,1,0,0,0,0,0,0,1,0.182,0,0,2,0,0
greggto01,1990,1,ATL,NL,124,239,18,63,13,1,5,32,4,3,20,39,0.264,4,1,0,1,1
griffal01,1990,1,LAN,NL,141,461,38,97,11,3,1,35,6,3,29,65,0.21,11,2,6,4,5
griffke01,1990,1,CIN,NL,46,63,6,13,2,0,1,8,2,1,2,5,0.206,0,1,0,2,0
griffke01,1990,2,SEA,AL,21,77,13,29,2,0,3,18,0,0,10,3,0.377,0,0,0,1,1
griffke02,1990,1,SEA,AL,155,597,91,179,28,7,22,80,16,11,63,81,0.3,12,2,0,4,12
grimsja01,1990,1,PHI,NL,12,16,1,3,0,0,0,2,0,0,1,2,0.188,0,0,3,0,0
grissma02,1990,1,MON,NL,98,288,42,74,14,2,3,29,22,2,27,40,0.257,2,0,4,1,3
grosske01,1990,1,MON,NL,32,50,3,10,4,0,1,4,0,0,2,21,0.2,0,0,7,0,0
grosski01,1990,1,CIN,NL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
grubeke01,1990,1,TOR,AL,150,592,92,162,36,6,31,118,14,2,48,94,0.274,2,8,1,13,14
guantce01,1990,1,CLE,AL,26,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gubicma01,1990,1,KCA,AL,16,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
guerrpe01,1990,1,SLN,NL,136,498,42,140,31,1,13,80,1,1,44,70,0.281,14,1,0,11,14
guettle01,1990,1,NYA,AL,64,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
guilloz01,1990,1,CHA,AL,160,516,61,144,21,4,1,58,13,17,26,37,0.279,8,1,15,5,6
gullibi01,1990,1,HOU,NL,32,57,2,9,0,0,1,5,0,0,4,14,0.158,0,0,7,1,2
gundeer01,1990,1,SFN,NL,7,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
guthrma01,1990,1,MIN,AL,24,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
gwynnch01,1990,1,LAN,NL,101,141,19,40,2,1,5,22,0,1,7,28,0.284,2,0,0,3,2
gwynnto01,1990,1,SDN,NL,141,573,79,177,29,10,4,72,17,8,44,23,0.309,20,1,7,4,13
habyajo01,1990,1,NYA,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
halech01,1990,1,MIN,AL,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0
halldr01,1990,1,MON,NL,42,4,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0
hallme01,1990,1,NYA,AL,113,360,41,93,23,2,12,46,0,0,6,46,0.258,2,2,0,3,7
hamilda02,1990,1,ML4,AL,89,156,27,46,5,0,1,18,10,3,9,12,0.295,0,0,3,0,2
hamilje01,1990,1,LAN,NL,7,24,1,3,0,0,0,1,0,0,0,3,0.125,0,0,0,0,1
hammaat01,1990,1,SFN,NL,25,17,2,1,0,0,0,0,0,0,1,5,0.059,0,0,1,0,0
hammaat01,1990,2,SDN,NL,9,2,0,1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0
hammoch01,1990,1,CIN,NL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hanseda01,1990,1,LAN,NL,5,7,0,1,0,0,0,1,0,0,0,3,0.143,0,0,0,0,0
hansoer01,1990,1,SEA,AL,33,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
harkemi01,1990,1,CHN,NL,27,56,4,14,4,0,0,4,0,0,1,16,0.25,0,1,8,0,0
harnipe01,1990,1,BAL,AL,31,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
harpebr01,1990,1,MIN,AL,134,479,61,141,42,3,6,54,3,2,19,27,0.294,2,7,0,4,20
harrige01,1990,1,SEA,AL,25,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
harrigr01,1990,1,BOS,AL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
harrigr02,1990,1,SDN,NL,73,12,1,1,0,1,0,0,0,0,0,8,0.083,0,0,1,0,0
harrile01,1990,1,LAN,NL,137,431,61,131,16,4,2,29,15,10,29,31,0.304,2,1,3,1,8
harrire01,1990,1,OAK,AL,16,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hartlmi01,1990,1,LAN,NL,32,13,1,1,0,0,0,0,0,0,0,8,0.077,0,0,3,0,0
harvebr01,1990,1,CAL,AL,54,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
haselbi01,1990,1,TEX,AL,7,13,0,2,0,0,0,3,0,0,1,5,0.154,0,0,0,0,0
hassero01,1990,1,OAK,AL,94,254,18,54,7,0,5,22,0,0,27,29,0.213,3,1,1,3,3
hatchbi01,1990,1,CIN,NL,139,504,68,139,28,5,5,25,30,10,33,42,0.276,5,6,1,1,4
hatchmi01,1990,1,LAN,NL,85,132,12,28,3,1,0,13,0,0,6,22,0.212,1,1,0,2,1
hawkian01,1990,1,NYA,AL,28,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hayesch01,1990,1,PHI,NL,152,561,56,145,20,0,10,57,4,4,28,91,0.258,3,2,0,6,12
hayesvo01,1990,1,PHI,NL,129,467,70,122,14,3,17,73,16,7,87,81,0.261,16,4,0,10,10
heathmi02,1990,1,DET,AL,122,370,46,100,18,2,7,38,7,6,19,71,0.27,0,4,2,3,12
heatone01,1990,1,PIT,NL,32,43,3,2,0,0,0,1,1,0,4,13,0.047,0,0,3,0,3
heepda01,1990,1,BOS,AL,41,69,3,12,1,1,0,8,0,0,7,14,0.174,0,1,0,1,0
hemonsc01,1990,1,OAK,AL,7,13,0,2,0,0,0,1,0,0,0,5,0.154,0,0,0,0,0
hendeda01,1990,1,OAK,AL,127,450,65,122,28,0,20,63,3,1,40,105,0.271,1,1,1,2,5
henderi01,1990,1,OAK,AL,136,489,119,159,33,3,28,61,65,10,97,60,0.325,2,4,2,2,13
henketo01,1990,1,TOR,AL,61,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hennemi01,1990,1,DET,AL,69,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hennira01,1990,1,HOU,NL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
henrydw01,1990,1,ATL,NL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hernaca01,1990,1,LAN,NL,10,20,2,4,1,0,0,1,0,0,0,2,0.2,0,0,0,0,0
hernake01,1990,1,CLE,AL,43,130,7,26,2,0,1,8,0,0,14,17,0.2,3,1,0,0,2
hernaxa01,1990,1,HOU,NL,35,3,1,1,0,0,0,0,0,0,0,1,0.333,0,0,0,0,1
herrto01,1990,1,PHI,NL,119,447,39,118,21,3,4,50,7,1,36,47,0.264,4,2,6,2,10
herrto01,1990,2,NYN,NL,27,100,9,25,5,0,1,10,0,0,14,11,0.25,0,0,0,0,1
hershor01,1990,1,LAN,NL,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
heskejo01,1990,1,MON,NL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
heskejo01,1990,2,ATL,NL,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
heskejo01,1990,3,BOS,AL,12,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hetzeer01,1990,1,BOS,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hibbagr01,1990,1,CHA,AL,33,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hickeke01,1990,1,BAL,AL,37,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
higuete01,1990,1,ML4,AL,27,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hilldo01,1990,1,CAL,AL,103,352,36,93,18,2,3,32,1,2,29,27,0.264,1,1,6,4,10
hillesh01,1990,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hillgl01,1990,1,TOR,AL,84,260,47,60,11,3,12,32,8,3,18,62,0.231,0,0,0,0,5
hillke01,1990,1,SLN,NL,17,19,0,4,0,0,0,1,0,0,1,5,0.211,0,1,5,0,0
hiltoho01,1990,1,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hoilech01,1990,1,BAL,AL,23,63,7,12,3,0,1,6,0,0,5,12,0.19,1,0,0,0,0
hollida01,1990,1,PHI,NL,72,114,14,21,0,0,5,15,0,0,10,28,0.184,3,1,0,2,1
holmabr01,1990,1,SEA,AL,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holmeda01,1990,1,LAN,NL,14,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
holtobr01,1990,1,BAL,AL,33,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
honeyri01,1990,1,OAK,AL,66,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hoovejo02,1990,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
hornsa01,1990,1,BAL,AL,79,246,30,61,13,0,14,45,0,0,32,62,0.248,1,0,0,2,8
hortori01,1990,1,SLN,NL,32,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
houghch01,1990,1,TEX,AL,32,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
howarst01,1990,1,OAK,AL,21,52,5,12,4,0,0,1,0,0,4,17,0.231,1,0,0,0,0
howarth01,1990,1,SDN,NL,20,44,4,12,2,0,0,0,0,1,0,11,0.273,0,0,1,0,1
howelja01,1990,1,LAN,NL,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
howelja02,1990,1,CAL,AL,105,316,35,72,19,1,8,33,3,0,46,61,0.228,5,1,1,2,3
howelke01,1990,1,PHI,NL,18,30,2,2,1,0,0,2,1,0,1,15,0.067,0,0,8,0,1
howitda01,1990,1,OAK,AL,14,22,3,3,0,1,0,1,0,0,3,12,0.136,0,0,0,0,0
hrbekke01,1990,1,MIN,AL,143,492,61,141,26,0,22,79,5,2,69,45,0.287,8,7,2,8,17
hudlere01,1990,1,MON,NL,4,3,1,1,0,0,0,0,0,0,0,1,0.333,0,0,0,0,0
hudlere01,1990,2,SLN,NL,89,217,30,61,11,2,7,22,18,10,12,31,0.281,1,2,2,1,3
hugheke01,1990,1,NYN,NL,8,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
huismma01,1990,1,PIT,NL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
huletti01,1990,1,BAL,AL,53,153,16,39,7,1,3,16,1,0,15,41,0.255,0,0,1,0,2
hundlto01,1990,1,NYN,NL,36,67,8,14,6,0,0,2,0,0,6,18,0.209,0,0,1,0,1
hurstbr01,1990,1,SDN,NL,33,67,2,6,0,0,0,1,0,0,4,43,0.09,0,0,7,0,0
husonje01,1990,1,TEX,AL,145,396,57,95,12,2,0,28,12,4,46,54,0.24,0,2,7,3,8
incavpe01,1990,1,TEX,AL,153,529,59,123,27,0,24,85,3,4,45,146,0.233,5,9,0,4,18
infanal01,1990,1,ATL,NL,20,28,3,1,1,0,0,0,0,0,0,7,0.036,0,1,3,0,2
innisje01,1990,1,NYN,NL,18,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,1,0,0
irvinda01,1990,1,BOS,AL,11,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
jacksbo01,1990,1,KCA,AL,111,405,74,110,16,1,28,78,15,9,44,128,0.272,2,2,0,5,10
jacksda02,1990,1,CIN,NL,23,37,1,2,0,1,0,0,0,0,0,21,0.054,0,0,4,0,1
jacksda03,1990,1,SDN,NL,58,113,10,29,3,0,3,9,3,0,5,24,0.257,1,0,1,1,1
jacksmi02,1990,1,SEA,AL,63,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
jacobbr01,1990,1,CLE,AL,155,553,77,162,24,4,14,75,1,4,63,58,0.293,6,2,2,4,20
jamesch02,1990,1,CLE,AL,140,528,62,158,32,4,12,70,4,3,31,71,0.299,4,4,3,3,11
jamesdi01,1990,1,CLE,AL,87,248,28,68,15,2,1,22,5,3,27,23,0.274,3,1,3,1,6
javiest01,1990,1,OAK,AL,19,33,4,8,0,2,0,3,0,0,3,6,0.242,0,0,0,0,0
javiest01,1990,2,LAN,NL,104,276,56,84,9,4,3,24,15,7,37,44,0.304,2,0,6,2,6
jeffcmi01,1990,1,TEX,AL,44,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
jeffegr01,1990,1,NYN,NL,153,604,96,171,40,3,15,68,11,2,46,40,0.283,2,5,0,4,12
jeffest01,1990,1,BAL,AL,10,19,1,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0
jeffest01,1990,2,CLE,AL,49,98,21,27,8,0,2,10,8,4,8,18,0.276,0,2,1,3,2
jelicch01,1990,1,NYN,NL,4,11,2,1,0,0,1,1,0,0,0,3,0.091,0,0,0,0,0
jeltzst01,1990,1,KCA,AL,74,103,11,16,4,0,0,10,1,1,6,21,0.155,0,0,4,1,3
